Name,class
mnist_784_18349.jpeg,6
mnist_784_18350.jpeg,9
mnist_784_18351.jpeg,7
mnist_784_18352.jpeg,1
mnist_784_18353.jpeg,8
mnist_784_18354.jpeg,6
mnist_784_18355.jpeg,9
mnist_784_18356.jpeg,2
mnist_784_18357.jpeg,0
mnist_784_18358.jpeg,7
mnist_784_18359.jpeg,1
mnist_784_18360.jpeg,1
mnist_784_18361.jpeg,2
mnist_784_18362.jpeg,4
mnist_784_18363.jpeg,3
mnist_784_18364.jpeg,5
mnist_784_18365.jpeg,4
mnist_784_18366.jpeg,5
mnist_784_18367.jpeg,7
mnist_784_18368.jpeg,8
mnist_784_18369.jpeg,8
mnist_784_18370.jpeg,2
mnist_784_18371.jpeg,0
mnist_784_18372.jpeg,1
mnist_784_18373.jpeg,8
mnist_784_18374.jpeg,9
mnist_784_18375.jpeg,3
mnist_784_18376.jpeg,6
mnist_784_18377.jpeg,9
mnist_784_18378.jpeg,8
mnist_784_18379.jpeg,5
mnist_784_18380.jpeg,3
mnist_784_18381.jpeg,6
mnist_784_18382.jpeg,9
mnist_784_18383.jpeg,8
mnist_784_18384.jpeg,1
mnist_784_18385.jpeg,4
mnist_784_18386.jpeg,2
mnist_784_18387.jpeg,9
mnist_784_18388.jpeg,6
mnist_784_18389.jpeg,1
mnist_784_18390.jpeg,3
mnist_784_18391.jpeg,7
mnist_784_18392.jpeg,7
mnist_784_18393.jpeg,1
mnist_784_18394.jpeg,2
mnist_784_18395.jpeg,2
mnist_784_18396.jpeg,8
mnist_784_18397.jpeg,3
mnist_784_18398.jpeg,4
mnist_784_18399.jpeg,5
mnist_784_18400.jpeg,1
mnist_784_18401.jpeg,9
mnist_784_18402.jpeg,7
mnist_784_18403.jpeg,6
mnist_784_18404.jpeg,5
mnist_784_18405.jpeg,9
mnist_784_18406.jpeg,8
mnist_784_18407.jpeg,1
mnist_784_18408.jpeg,7
mnist_784_18409.jpeg,1
mnist_784_18410.jpeg,7
mnist_784_18411.jpeg,1
mnist_784_18412.jpeg,0
mnist_784_18413.jpeg,2
mnist_784_18414.jpeg,8
mnist_784_18415.jpeg,9
mnist_784_18416.jpeg,5
mnist_784_18417.jpeg,5
mnist_784_18418.jpeg,5
mnist_784_18419.jpeg,8
mnist_784_18420.jpeg,4
mnist_784_18421.jpeg,1
mnist_784_18422.jpeg,6
mnist_784_18423.jpeg,2
mnist_784_18424.jpeg,0
mnist_784_18425.jpeg,0
mnist_784_18426.jpeg,3
mnist_784_18427.jpeg,7
mnist_784_18428.jpeg,6
mnist_784_18429.jpeg,7
mnist_784_18430.jpeg,6
mnist_784_18431.jpeg,5
mnist_784_18432.jpeg,6
mnist_784_18433.jpeg,8
mnist_784_18434.jpeg,8
mnist_784_18435.jpeg,2
mnist_784_18436.jpeg,4
mnist_784_18437.jpeg,9
mnist_784_18438.jpeg,4
mnist_784_18439.jpeg,8
mnist_784_18440.jpeg,5
mnist_784_18441.jpeg,9
mnist_784_18442.jpeg,1
mnist_784_18443.jpeg,0
mnist_784_18444.jpeg,1
mnist_784_18445.jpeg,4
mnist_784_18446.jpeg,5
mnist_784_18447.jpeg,6
mnist_784_18448.jpeg,9
mnist_784_18449.jpeg,7
mnist_784_18450.jpeg,8
mnist_784_18451.jpeg,1
mnist_784_18452.jpeg,1
mnist_784_18453.jpeg,3
mnist_784_18454.jpeg,2
mnist_784_18455.jpeg,4
mnist_784_18456.jpeg,5
mnist_784_18457.jpeg,5
mnist_784_18458.jpeg,9
mnist_784_18459.jpeg,6
mnist_784_18460.jpeg,2
mnist_784_18461.jpeg,0
mnist_784_18462.jpeg,0
mnist_784_18463.jpeg,3
mnist_784_18464.jpeg,0
mnist_784_18465.jpeg,6
mnist_784_18466.jpeg,8
mnist_784_18467.jpeg,8
mnist_784_18468.jpeg,1
mnist_784_18469.jpeg,7
mnist_784_18470.jpeg,5
mnist_784_18471.jpeg,0
mnist_784_18472.jpeg,7
mnist_784_18473.jpeg,4
mnist_784_18474.jpeg,1
mnist_784_18475.jpeg,9
mnist_784_18476.jpeg,5
mnist_784_18477.jpeg,3
mnist_784_18478.jpeg,8
mnist_784_18479.jpeg,7
mnist_784_18480.jpeg,2
mnist_784_18481.jpeg,5
mnist_784_18482.jpeg,1
mnist_784_18483.jpeg,4
mnist_784_18484.jpeg,4
mnist_784_18485.jpeg,3
mnist_784_18486.jpeg,0
mnist_784_18487.jpeg,4
mnist_784_18488.jpeg,1
mnist_784_18489.jpeg,2
mnist_784_18490.jpeg,4
mnist_784_18491.jpeg,8
mnist_784_18492.jpeg,1
mnist_784_18493.jpeg,1
mnist_784_18494.jpeg,7
mnist_784_18495.jpeg,5
mnist_784_18496.jpeg,4
mnist_784_18497.jpeg,1
mnist_784_18498.jpeg,7
mnist_784_18499.jpeg,2
mnist_784_18500.jpeg,9
mnist_784_18501.jpeg,4
mnist_784_18502.jpeg,7
mnist_784_18503.jpeg,3
mnist_784_18504.jpeg,4
mnist_784_18505.jpeg,0
mnist_784_18506.jpeg,9
mnist_784_18507.jpeg,0
mnist_784_18508.jpeg,5
mnist_784_18509.jpeg,0
mnist_784_18510.jpeg,9
mnist_784_18511.jpeg,5
mnist_784_18512.jpeg,4
mnist_784_18513.jpeg,7
mnist_784_18514.jpeg,2
mnist_784_18515.jpeg,0
mnist_784_18516.jpeg,1
mnist_784_18517.jpeg,6
mnist_784_18518.jpeg,5
mnist_784_18519.jpeg,4
mnist_784_18520.jpeg,6
mnist_784_18521.jpeg,8
mnist_784_18522.jpeg,3
mnist_784_18523.jpeg,8
mnist_784_18524.jpeg,1
mnist_784_18525.jpeg,6
mnist_784_18526.jpeg,2
mnist_784_18527.jpeg,3
mnist_784_18528.jpeg,3
mnist_784_18529.jpeg,9
mnist_784_18530.jpeg,6
mnist_784_18531.jpeg,9
mnist_784_18532.jpeg,7
mnist_784_18533.jpeg,8
mnist_784_18534.jpeg,7
mnist_784_18535.jpeg,2
mnist_784_18536.jpeg,6
mnist_784_18537.jpeg,7
mnist_784_18538.jpeg,0
mnist_784_18539.jpeg,7
mnist_784_18540.jpeg,1
mnist_784_18541.jpeg,1
mnist_784_18542.jpeg,3
mnist_784_18543.jpeg,0
mnist_784_18544.jpeg,2
mnist_784_18545.jpeg,1
mnist_784_18546.jpeg,1
mnist_784_18547.jpeg,2
mnist_784_18548.jpeg,6
mnist_784_18549.jpeg,3
mnist_784_18550.jpeg,5
mnist_784_18551.jpeg,4
mnist_784_18552.jpeg,9
mnist_784_18553.jpeg,5
mnist_784_18554.jpeg,9
mnist_784_18555.jpeg,6
mnist_784_18556.jpeg,7
mnist_784_18557.jpeg,7
mnist_784_18558.jpeg,9
mnist_784_18559.jpeg,8
mnist_784_18560.jpeg,4
mnist_784_18561.jpeg,9
mnist_784_18562.jpeg,9
mnist_784_18563.jpeg,0
mnist_784_18564.jpeg,0
mnist_784_18565.jpeg,1
mnist_784_18566.jpeg,2
mnist_784_18567.jpeg,2
mnist_784_18568.jpeg,1
mnist_784_18569.jpeg,3
mnist_784_18570.jpeg,4
mnist_784_18571.jpeg,4
mnist_784_18572.jpeg,0
mnist_784_18573.jpeg,5
mnist_784_18574.jpeg,8
mnist_784_18575.jpeg,6
mnist_784_18576.jpeg,6
mnist_784_18577.jpeg,8
mnist_784_18578.jpeg,4
mnist_784_18579.jpeg,9
mnist_784_18580.jpeg,8
mnist_784_18581.jpeg,0
mnist_784_18582.jpeg,4
mnist_784_18583.jpeg,1
mnist_784_18584.jpeg,3
mnist_784_18585.jpeg,2
mnist_784_18586.jpeg,0
mnist_784_18587.jpeg,3
mnist_784_18588.jpeg,3
mnist_784_18589.jpeg,4
mnist_784_18590.jpeg,0
mnist_784_18591.jpeg,5
mnist_784_18592.jpeg,4
mnist_784_18593.jpeg,6
mnist_784_18594.jpeg,5
mnist_784_18595.jpeg,8
mnist_784_18596.jpeg,4
mnist_784_18597.jpeg,7
mnist_784_18598.jpeg,9
mnist_784_18599.jpeg,0
mnist_784_18600.jpeg,5
mnist_784_18601.jpeg,4
mnist_784_18602.jpeg,9
mnist_784_18603.jpeg,0
mnist_784_18604.jpeg,4
mnist_784_18605.jpeg,6
mnist_784_18606.jpeg,0
mnist_784_18607.jpeg,4
mnist_784_18608.jpeg,6
mnist_784_18609.jpeg,7
mnist_784_18610.jpeg,9
mnist_784_18611.jpeg,6
mnist_784_18612.jpeg,3
mnist_784_18613.jpeg,2
mnist_784_18614.jpeg,8
mnist_784_18615.jpeg,3
mnist_784_18616.jpeg,7
mnist_784_18617.jpeg,4
mnist_784_18618.jpeg,8
mnist_784_18619.jpeg,8
mnist_784_18620.jpeg,2
mnist_784_18621.jpeg,7
mnist_784_18622.jpeg,2
mnist_784_18623.jpeg,8
mnist_784_18624.jpeg,9
mnist_784_18625.jpeg,6
mnist_784_18626.jpeg,3
mnist_784_18627.jpeg,3
mnist_784_18628.jpeg,9
mnist_784_18629.jpeg,8
mnist_784_18630.jpeg,3
mnist_784_18631.jpeg,2
mnist_784_18632.jpeg,2
mnist_784_18633.jpeg,2
mnist_784_18634.jpeg,2
mnist_784_18635.jpeg,8
mnist_784_18636.jpeg,4
mnist_784_18637.jpeg,4
mnist_784_18638.jpeg,4
mnist_784_18639.jpeg,5
mnist_784_18640.jpeg,1
mnist_784_18641.jpeg,0
mnist_784_18642.jpeg,8
mnist_784_18643.jpeg,2
mnist_784_18644.jpeg,8
mnist_784_18645.jpeg,0
mnist_784_18646.jpeg,3
mnist_784_18647.jpeg,1
mnist_784_18648.jpeg,7
mnist_784_18649.jpeg,1
mnist_784_18650.jpeg,0
mnist_784_18651.jpeg,2
mnist_784_18652.jpeg,6
mnist_784_18653.jpeg,9
mnist_784_18654.jpeg,4
mnist_784_18655.jpeg,6
mnist_784_18656.jpeg,1
mnist_784_18657.jpeg,8
mnist_784_18658.jpeg,0
mnist_784_18659.jpeg,1
mnist_784_18660.jpeg,8
mnist_784_18661.jpeg,2
mnist_784_18662.jpeg,2
mnist_784_18663.jpeg,1
mnist_784_18664.jpeg,1
mnist_784_18665.jpeg,0
mnist_784_18666.jpeg,9
mnist_784_18667.jpeg,6
mnist_784_18668.jpeg,9
mnist_784_18669.jpeg,9
mnist_784_18670.jpeg,6
mnist_784_18671.jpeg,7
mnist_784_18672.jpeg,6
mnist_784_18673.jpeg,5
mnist_784_18674.jpeg,8
mnist_784_18675.jpeg,3
mnist_784_18676.jpeg,5
mnist_784_18677.jpeg,9
mnist_784_18678.jpeg,6
mnist_784_18679.jpeg,3
mnist_784_18680.jpeg,9
mnist_784_18681.jpeg,7
mnist_784_18682.jpeg,7
mnist_784_18683.jpeg,1
mnist_784_18684.jpeg,2
mnist_784_18685.jpeg,8
mnist_784_18686.jpeg,4
mnist_784_18687.jpeg,3
mnist_784_18688.jpeg,9
mnist_784_18689.jpeg,8
mnist_784_18690.jpeg,8
mnist_784_18691.jpeg,7
mnist_784_18692.jpeg,1
mnist_784_18693.jpeg,2
mnist_784_18694.jpeg,9
mnist_784_18695.jpeg,1
mnist_784_18696.jpeg,5
mnist_784_18697.jpeg,9
mnist_784_18698.jpeg,9
mnist_784_18699.jpeg,5
mnist_784_18700.jpeg,9
mnist_784_18701.jpeg,5
mnist_784_18702.jpeg,6
mnist_784_18703.jpeg,0
mnist_784_18704.jpeg,6
mnist_784_18705.jpeg,1
mnist_784_18706.jpeg,7
mnist_784_18707.jpeg,1
mnist_784_18708.jpeg,4
mnist_784_18709.jpeg,9
mnist_784_18710.jpeg,8
mnist_784_18711.jpeg,8
mnist_784_18712.jpeg,0
mnist_784_18713.jpeg,2
mnist_784_18714.jpeg,8
mnist_784_18715.jpeg,0
mnist_784_18716.jpeg,6
mnist_784_18717.jpeg,4
mnist_784_18718.jpeg,0
mnist_784_18719.jpeg,5
mnist_784_18720.jpeg,7
mnist_784_18721.jpeg,6
mnist_784_18722.jpeg,9
mnist_784_18723.jpeg,5
mnist_784_18724.jpeg,4
mnist_784_18725.jpeg,0
mnist_784_18726.jpeg,4
mnist_784_18727.jpeg,3
mnist_784_18728.jpeg,9
mnist_784_18729.jpeg,7
mnist_784_18730.jpeg,4
mnist_784_18731.jpeg,9
mnist_784_18732.jpeg,6
mnist_784_18733.jpeg,9
mnist_784_18734.jpeg,7
mnist_784_18735.jpeg,3
mnist_784_18736.jpeg,7
mnist_784_18737.jpeg,0
mnist_784_18738.jpeg,9
mnist_784_18739.jpeg,3
mnist_784_18740.jpeg,8
mnist_784_18741.jpeg,1
mnist_784_18742.jpeg,3
mnist_784_18743.jpeg,0
mnist_784_18744.jpeg,9
mnist_784_18745.jpeg,4
mnist_784_18746.jpeg,9
mnist_784_18747.jpeg,9
mnist_784_18748.jpeg,2
mnist_784_18749.jpeg,5
mnist_784_18750.jpeg,0
mnist_784_18751.jpeg,4
mnist_784_18752.jpeg,3
mnist_784_18753.jpeg,7
mnist_784_18754.jpeg,7
mnist_784_18755.jpeg,9
mnist_784_18756.jpeg,9
mnist_784_18757.jpeg,7
mnist_784_18758.jpeg,1
mnist_784_18759.jpeg,0
mnist_784_18760.jpeg,1
mnist_784_18761.jpeg,1
mnist_784_18762.jpeg,8
mnist_784_18763.jpeg,2
mnist_784_18764.jpeg,2
mnist_784_18765.jpeg,3
mnist_784_18766.jpeg,3
mnist_784_18767.jpeg,4
mnist_784_18768.jpeg,1
mnist_784_18769.jpeg,5
mnist_784_18770.jpeg,3
mnist_784_18771.jpeg,6
mnist_784_18772.jpeg,6
mnist_784_18773.jpeg,7
mnist_784_18774.jpeg,8
mnist_784_18775.jpeg,8
mnist_784_18776.jpeg,2
mnist_784_18777.jpeg,9
mnist_784_18778.jpeg,5
mnist_784_18779.jpeg,0
mnist_784_18780.jpeg,2
mnist_784_18781.jpeg,1
mnist_784_18782.jpeg,5
mnist_784_18783.jpeg,2
mnist_784_18784.jpeg,7
mnist_784_18785.jpeg,3
mnist_784_18786.jpeg,9
mnist_784_18787.jpeg,4
mnist_784_18788.jpeg,6
mnist_784_18789.jpeg,5
mnist_784_18790.jpeg,1
mnist_784_18791.jpeg,6
mnist_784_18792.jpeg,1
mnist_784_18793.jpeg,7
mnist_784_18794.jpeg,0
mnist_784_18795.jpeg,8
mnist_784_18796.jpeg,3
mnist_784_18797.jpeg,9
mnist_784_18798.jpeg,8
mnist_784_18799.jpeg,0
mnist_784_18800.jpeg,1
mnist_784_18801.jpeg,1
mnist_784_18802.jpeg,3
mnist_784_18803.jpeg,2
mnist_784_18804.jpeg,2
mnist_784_18805.jpeg,3
mnist_784_18806.jpeg,1
mnist_784_18807.jpeg,4
mnist_784_18808.jpeg,5
mnist_784_18809.jpeg,7
mnist_784_18810.jpeg,7
mnist_784_18811.jpeg,8
mnist_784_18812.jpeg,3
mnist_784_18813.jpeg,9
mnist_784_18814.jpeg,3
mnist_784_18815.jpeg,2
mnist_784_18816.jpeg,7
mnist_784_18817.jpeg,2
mnist_784_18818.jpeg,7
mnist_784_18819.jpeg,7
mnist_784_18820.jpeg,9
mnist_784_18821.jpeg,6
mnist_784_18822.jpeg,5
mnist_784_18823.jpeg,4
mnist_784_18824.jpeg,7
mnist_784_18825.jpeg,7
mnist_784_18826.jpeg,3
mnist_784_18827.jpeg,3
mnist_784_18828.jpeg,9
mnist_784_18829.jpeg,5
mnist_784_18830.jpeg,1
mnist_784_18831.jpeg,4
mnist_784_18832.jpeg,0
mnist_784_18833.jpeg,1
mnist_784_18834.jpeg,7
mnist_784_18835.jpeg,8
mnist_784_18836.jpeg,0
mnist_784_18837.jpeg,0
mnist_784_18838.jpeg,6
mnist_784_18839.jpeg,5
mnist_784_18840.jpeg,3
mnist_784_18841.jpeg,2
mnist_784_18842.jpeg,9
mnist_784_18843.jpeg,7
mnist_784_18844.jpeg,7
mnist_784_18845.jpeg,2
mnist_784_18846.jpeg,4
mnist_784_18847.jpeg,3
mnist_784_18848.jpeg,6
mnist_784_18849.jpeg,6
mnist_784_18850.jpeg,2
mnist_784_18851.jpeg,2
mnist_784_18852.jpeg,1
mnist_784_18853.jpeg,1
mnist_784_18854.jpeg,4
mnist_784_18855.jpeg,7
mnist_784_18856.jpeg,8
mnist_784_18857.jpeg,7
mnist_784_18858.jpeg,0
mnist_784_18859.jpeg,9
mnist_784_18860.jpeg,9
mnist_784_18861.jpeg,9
mnist_784_18862.jpeg,3
mnist_784_18863.jpeg,1
mnist_784_18864.jpeg,2
mnist_784_18865.jpeg,2
mnist_784_18866.jpeg,4
mnist_784_18867.jpeg,4
mnist_784_18868.jpeg,0
mnist_784_18869.jpeg,6
mnist_784_18870.jpeg,1
mnist_784_18871.jpeg,7
mnist_784_18872.jpeg,8
mnist_784_18873.jpeg,7
mnist_784_18874.jpeg,9
mnist_784_18875.jpeg,5
mnist_784_18876.jpeg,7
mnist_784_18877.jpeg,4
mnist_784_18878.jpeg,0
mnist_784_18879.jpeg,5
mnist_784_18880.jpeg,1
mnist_784_18881.jpeg,0
mnist_784_18882.jpeg,5
mnist_784_18883.jpeg,9
mnist_784_18884.jpeg,8
mnist_784_18885.jpeg,9
mnist_784_18886.jpeg,1
mnist_784_18887.jpeg,8
mnist_784_18888.jpeg,4
mnist_784_18889.jpeg,0
mnist_784_18890.jpeg,8
mnist_784_18891.jpeg,2
mnist_784_18892.jpeg,0
mnist_784_18893.jpeg,0
mnist_784_18894.jpeg,7
mnist_784_18895.jpeg,3
mnist_784_18896.jpeg,0
mnist_784_18897.jpeg,5
mnist_784_18898.jpeg,4
mnist_784_18899.jpeg,1
mnist_784_18900.jpeg,2
mnist_784_18901.jpeg,8
mnist_784_18902.jpeg,8
mnist_784_18903.jpeg,6
mnist_784_18904.jpeg,6
mnist_784_18905.jpeg,4
mnist_784_18906.jpeg,1
mnist_784_18907.jpeg,6
mnist_784_18908.jpeg,6
mnist_784_18909.jpeg,0
mnist_784_18910.jpeg,7
mnist_784_18911.jpeg,6
mnist_784_18912.jpeg,1
mnist_784_18913.jpeg,4
mnist_784_18914.jpeg,0
mnist_784_18915.jpeg,3
mnist_784_18916.jpeg,9
mnist_784_18917.jpeg,9
mnist_784_18918.jpeg,1
mnist_784_18919.jpeg,3
mnist_784_18920.jpeg,3
mnist_784_18921.jpeg,0
mnist_784_18922.jpeg,2
mnist_784_18923.jpeg,0
mnist_784_18924.jpeg,3
mnist_784_18925.jpeg,5
mnist_784_18926.jpeg,0
mnist_784_18927.jpeg,2
mnist_784_18928.jpeg,9
mnist_784_18929.jpeg,5
mnist_784_18930.jpeg,2
mnist_784_18931.jpeg,8
mnist_784_18932.jpeg,5
mnist_784_18933.jpeg,8
mnist_784_18934.jpeg,5
mnist_784_18935.jpeg,9
mnist_784_18936.jpeg,0
mnist_784_18937.jpeg,4
mnist_784_18938.jpeg,5
mnist_784_18939.jpeg,3
mnist_784_18940.jpeg,1
mnist_784_18941.jpeg,4
mnist_784_18942.jpeg,1
mnist_784_18943.jpeg,2
mnist_784_18944.jpeg,9
mnist_784_18945.jpeg,8
mnist_784_18946.jpeg,2
mnist_784_18947.jpeg,5
mnist_784_18948.jpeg,3
mnist_784_18949.jpeg,5
mnist_784_18950.jpeg,7
mnist_784_18951.jpeg,7
mnist_784_18952.jpeg,8
mnist_784_18953.jpeg,1
mnist_784_18954.jpeg,4
mnist_784_18955.jpeg,3
mnist_784_18956.jpeg,6
mnist_784_18957.jpeg,6
mnist_784_18958.jpeg,1
mnist_784_18959.jpeg,9
mnist_784_18960.jpeg,3
mnist_784_18961.jpeg,4
mnist_784_18962.jpeg,7
mnist_784_18963.jpeg,1
mnist_784_18964.jpeg,3
mnist_784_18965.jpeg,3
mnist_784_18966.jpeg,7
mnist_784_18967.jpeg,8
mnist_784_18968.jpeg,5
mnist_784_18969.jpeg,7
mnist_784_18970.jpeg,0
mnist_784_18971.jpeg,6
mnist_784_18972.jpeg,2
mnist_784_18973.jpeg,9
mnist_784_18974.jpeg,3
mnist_784_18975.jpeg,3
mnist_784_18976.jpeg,9
mnist_784_18977.jpeg,3
mnist_784_18978.jpeg,2
mnist_784_18979.jpeg,7
mnist_784_18980.jpeg,1
mnist_784_18981.jpeg,4
mnist_784_18982.jpeg,6
mnist_784_18983.jpeg,1
mnist_784_18984.jpeg,9
mnist_784_18985.jpeg,9
mnist_784_18986.jpeg,3
mnist_784_18987.jpeg,1
mnist_784_18988.jpeg,4
mnist_784_18989.jpeg,0
mnist_784_18990.jpeg,4
mnist_784_18991.jpeg,0
mnist_784_18992.jpeg,3
mnist_784_18993.jpeg,1
mnist_784_18994.jpeg,8
mnist_784_18995.jpeg,2
mnist_784_18996.jpeg,9
mnist_784_18997.jpeg,3
mnist_784_18998.jpeg,2
mnist_784_18999.jpeg,4
mnist_784_19000.jpeg,8
mnist_784_19001.jpeg,5
mnist_784_19002.jpeg,6
mnist_784_19003.jpeg,7
mnist_784_19004.jpeg,0
mnist_784_19005.jpeg,8
mnist_784_19006.jpeg,0
mnist_784_19007.jpeg,9
mnist_784_19008.jpeg,0
mnist_784_19009.jpeg,0
mnist_784_19010.jpeg,1
mnist_784_19011.jpeg,1
mnist_784_19012.jpeg,0
mnist_784_19013.jpeg,2
mnist_784_19014.jpeg,3
mnist_784_19015.jpeg,3
mnist_784_19016.jpeg,3
mnist_784_19017.jpeg,4
mnist_784_19018.jpeg,1
mnist_784_19019.jpeg,5
mnist_784_19020.jpeg,5
mnist_784_19021.jpeg,6
mnist_784_19022.jpeg,5
mnist_784_19023.jpeg,7
mnist_784_19024.jpeg,9
mnist_784_19025.jpeg,8
mnist_784_19026.jpeg,4
mnist_784_19027.jpeg,0
mnist_784_19028.jpeg,2
mnist_784_19029.jpeg,1
mnist_784_19030.jpeg,9
mnist_784_19031.jpeg,2
mnist_784_19032.jpeg,4
mnist_784_19033.jpeg,4
mnist_784_19034.jpeg,4
mnist_784_19035.jpeg,5
mnist_784_19036.jpeg,1
mnist_784_19037.jpeg,6
mnist_784_19038.jpeg,0
mnist_784_19039.jpeg,7
mnist_784_19040.jpeg,6
mnist_784_19041.jpeg,8
mnist_784_19042.jpeg,9
mnist_784_19043.jpeg,8
mnist_784_19044.jpeg,4
mnist_784_19045.jpeg,9
mnist_784_19046.jpeg,8
mnist_784_19047.jpeg,9
mnist_784_19048.jpeg,6
mnist_784_19049.jpeg,0
mnist_784_19050.jpeg,7
mnist_784_19051.jpeg,1
mnist_784_19052.jpeg,8
mnist_784_19053.jpeg,2
mnist_784_19054.jpeg,7
mnist_784_19055.jpeg,4
mnist_784_19056.jpeg,5
mnist_784_19057.jpeg,7
mnist_784_19058.jpeg,1
mnist_784_19059.jpeg,4
mnist_784_19060.jpeg,0
mnist_784_19061.jpeg,0
mnist_784_19062.jpeg,6
mnist_784_19063.jpeg,3
mnist_784_19064.jpeg,4
mnist_784_19065.jpeg,8
mnist_784_19066.jpeg,6
mnist_784_19067.jpeg,8
mnist_784_19068.jpeg,1
mnist_784_19069.jpeg,2
mnist_784_19070.jpeg,1
mnist_784_19071.jpeg,1
mnist_784_19072.jpeg,0
mnist_784_19073.jpeg,7
mnist_784_19074.jpeg,0
mnist_784_19075.jpeg,3
mnist_784_19076.jpeg,4
mnist_784_19077.jpeg,5
mnist_784_19078.jpeg,5
mnist_784_19079.jpeg,8
mnist_784_19080.jpeg,0
mnist_784_19081.jpeg,5
mnist_784_19082.jpeg,0
mnist_784_19083.jpeg,5
mnist_784_19084.jpeg,2
mnist_784_19085.jpeg,9
mnist_784_19086.jpeg,7
mnist_784_19087.jpeg,2
mnist_784_19088.jpeg,4
mnist_784_19089.jpeg,5
mnist_784_19090.jpeg,1
mnist_784_19091.jpeg,1
mnist_784_19092.jpeg,3
mnist_784_19093.jpeg,1
mnist_784_19094.jpeg,1
mnist_784_19095.jpeg,6
mnist_784_19096.jpeg,1
mnist_784_19097.jpeg,2
mnist_784_19098.jpeg,9
mnist_784_19099.jpeg,1
mnist_784_19100.jpeg,1
mnist_784_19101.jpeg,3
mnist_784_19102.jpeg,1
mnist_784_19103.jpeg,8
mnist_784_19104.jpeg,0
mnist_784_19105.jpeg,6
mnist_784_19106.jpeg,5
mnist_784_19107.jpeg,4
mnist_784_19108.jpeg,5
mnist_784_19109.jpeg,9
mnist_784_19110.jpeg,3
mnist_784_19111.jpeg,4
mnist_784_19112.jpeg,4
mnist_784_19113.jpeg,9
mnist_784_19114.jpeg,3
mnist_784_19115.jpeg,2
mnist_784_19116.jpeg,3
mnist_784_19117.jpeg,0
mnist_784_19118.jpeg,6
mnist_784_19119.jpeg,0
mnist_784_19120.jpeg,9
mnist_784_19121.jpeg,4
mnist_784_19122.jpeg,1
mnist_784_19123.jpeg,4
mnist_784_19124.jpeg,8
mnist_784_19125.jpeg,6
mnist_784_19126.jpeg,9
mnist_784_19127.jpeg,0
mnist_784_19128.jpeg,8
mnist_784_19129.jpeg,2
mnist_784_19130.jpeg,5
mnist_784_19131.jpeg,8
mnist_784_19132.jpeg,2
mnist_784_19133.jpeg,0
mnist_784_19134.jpeg,6
mnist_784_19135.jpeg,6
mnist_784_19136.jpeg,1
mnist_784_19137.jpeg,8
mnist_784_19138.jpeg,4
mnist_784_19139.jpeg,1
mnist_784_19140.jpeg,9
mnist_784_19141.jpeg,7
mnist_784_19142.jpeg,6
mnist_784_19143.jpeg,9
mnist_784_19144.jpeg,9
mnist_784_19145.jpeg,1
mnist_784_19146.jpeg,9
mnist_784_19147.jpeg,9
mnist_784_19148.jpeg,8
mnist_784_19149.jpeg,2
mnist_784_19150.jpeg,1
mnist_784_19151.jpeg,6
mnist_784_19152.jpeg,2
mnist_784_19153.jpeg,7
mnist_784_19154.jpeg,2
mnist_784_19155.jpeg,6
mnist_784_19156.jpeg,0
mnist_784_19157.jpeg,6
mnist_784_19158.jpeg,1
mnist_784_19159.jpeg,8
mnist_784_19160.jpeg,5
mnist_784_19161.jpeg,4
mnist_784_19162.jpeg,5
mnist_784_19163.jpeg,9
mnist_784_19164.jpeg,7
mnist_784_19165.jpeg,2
mnist_784_19166.jpeg,0
mnist_784_19167.jpeg,1
mnist_784_19168.jpeg,1
mnist_784_19169.jpeg,3
mnist_784_19170.jpeg,5
mnist_784_19171.jpeg,0
mnist_784_19172.jpeg,7
mnist_784_19173.jpeg,5
mnist_784_19174.jpeg,5
mnist_784_19175.jpeg,5
mnist_784_19176.jpeg,1
mnist_784_19177.jpeg,8
mnist_784_19178.jpeg,9
mnist_784_19179.jpeg,0
mnist_784_19180.jpeg,0
mnist_784_19181.jpeg,3
mnist_784_19182.jpeg,8
mnist_784_19183.jpeg,7
mnist_784_19184.jpeg,7
mnist_784_19185.jpeg,9
mnist_784_19186.jpeg,5
mnist_784_19187.jpeg,7
mnist_784_19188.jpeg,1
mnist_784_19189.jpeg,0
mnist_784_19190.jpeg,9
mnist_784_19191.jpeg,2
mnist_784_19192.jpeg,4
mnist_784_19193.jpeg,7
mnist_784_19194.jpeg,8
mnist_784_19195.jpeg,3
mnist_784_19196.jpeg,6
mnist_784_19197.jpeg,6
mnist_784_19198.jpeg,4
mnist_784_19199.jpeg,7
mnist_784_19200.jpeg,3
mnist_784_19201.jpeg,8
mnist_784_19202.jpeg,4
mnist_784_19203.jpeg,0
mnist_784_19204.jpeg,8
mnist_784_19205.jpeg,3
mnist_784_19206.jpeg,6
mnist_784_19207.jpeg,5
mnist_784_19208.jpeg,6
mnist_784_19209.jpeg,0
mnist_784_19210.jpeg,2
mnist_784_19211.jpeg,1
mnist_784_19212.jpeg,9
mnist_784_19213.jpeg,2
mnist_784_19214.jpeg,8
mnist_784_19215.jpeg,3
mnist_784_19216.jpeg,0
mnist_784_19217.jpeg,4
mnist_784_19218.jpeg,6
mnist_784_19219.jpeg,5
mnist_784_19220.jpeg,9
mnist_784_19221.jpeg,7
mnist_784_19222.jpeg,3
